"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id"
"807A-10","USD","807A-10-1","Term. Campo Limpo","1","81205"
"807J-10","US_","807J-10-0","Shop. Morumbi","0","59145"
"807J-10","US_","807J-10-1","Term. Campo Limpo","1","68234"
"807M-10","USD","807M-10-0","Shop. Morumbi","0","64063"
"807M-10","USD","807M-10-1","Term. Campo Limpo","1","82034"
"807P-10","USD","807P-10-0","Sto. Amaro","0","81542"
"809A-10","USD","809A-10-0","Term. Pinheiros","0","59771"
"809A-10","USD","809A-10-1","Jd. D'abril","1","61328"
"809D-10","USD","809D-10-0","Term. Pinheiros","0","71719"
"809D-10","USD","809D-10-1","Cohab Educandário","1","71720"
"809H-10","USD","809H-10-0","Lapa","0","80753"
"809H-10","USD","809H-10-1","Jd. Boa Vista","1","78323"
"809J-10","USD","809J-10-0","Metrô Morumbi","0","69170"
"809L-10","USD","809L-10-0","Lapa","0","59573"
"809L-10","USD","809L-10-1","Campo Limpo","1","62120"
"809N-10","US_","809N-10-0","Lapa","0","56039"
"809N-10","US_","809N-10-1","Vl. Dalva","1","56040"
"809P-10","USD","809P-10-0","Term. Pinheiros","0","68395"
"809P-10","USD","809P-10-1","Term. Campo Limpo","1","68378"
"809R-10","US_","809R-10-0","Term. Pinheiros","0","59336"
"809T-10","USD","809T-10-0","Lapa","0","63952"
"809T-10","USD","809T-10-1","Cohab Raposo Tavares","1","82555"
"809U-10","U__","809U-10-0","Metrô Barra Funda","0","78582"
"809U-10","U__","809U-10-1","Cid. Universitária","1","63073"
"809U-21","USD","809U-21-0","Metrô Vila Madalena","0","58911"
"809U-21","USD","809U-21-1","Metrô Barra Funda","1","78583"
"809V-10","USD","809V-10-0","Metrô - Trianon - Masp","0","55786"
"8100-10","USD","8100-10-0","Term. Lapa","0","81106"
"8100-10","USD","8100-10-1","Term. Pirituba","1","81104"
"817C-10","USD","817C-10-0","Hosp. Das Clínicas","0","55052"
"8194-10","USD","8194-10-0","Term. Cachoeirinha","0","82325"
"8194-10","USD","8194-10-1","Perus","1","81678"
"8199-10","USD","8199-10-0","Cem. Vl. Nova Cachoeirinha","0","72375"
"8199-10","USD","8199-10-1","Pirituba","1","72376"
"819A-10","USD","819A-10-0","Jd. Primavera","0","64242"
"819A-10","USD","819A-10-1","Cptm Vl. Aurora","1","64243"
"8200-10","USD","8200-10-0","Term. Lapa","0","69451"
"8200-10","USD","8200-10-1","Term. Pirituba","1","59348"
"8215-10","USD","8215-10-0","Pça. Do Correio","0","80386"
"8215-10","USD","8215-10-1","Jd. Paulistano","1","82346"
"8252-10","U__","8252-10-0","Lapa","0","78587"
"8300-1","U__","8300-1-0","Term. Lapa","0","64514"
"8300-1","U__","8300-1-1","Term. Pirituba","1","73037"
"8300-10","USD","8300-10-0","Term. Lapa","0","64512"
"8300-10","USD","8300-10-1","Term. Pirituba","1","73038"
"8319-10","USD","8319-10-0","Sesc Pompéia","0","73013"
"8319-21","USD","8319-21-0","Pq. Continental","0","73014"
"8400-10","USD","8400-10-0","Pça. Ramos De Azevedo","0","78357"
"8400-10","USD","8400-10-1","Term. Pirituba","1","78358"
"846M-10","US_","846M-10-0","Term. Pinheiros","0","70632"
"846M-10","US_","846M-10-1","Vl. Piauí","1","59931"
"847J-10","US_","847J-10-0","Jaguaré","0","81377"
"847J-10","US_","847J-10-1","City Jaraguá","1","81378"
"847P-10","USD","847P-10-0","Vl. Olímpia","0","78367"
"847P-10","USD","847P-10-1","Term. Pirituba","1","78368"
"847P-42","US_","847P-42-0","Vl. Olímpia","0","72267"
"847P-42","US_","847P-42-1","Brasilândia","1","69516"
"848L-10","USD","848L-10-0","Term. Pirituba","0","63120"
"848L-10","USD","848L-10-1","Recanto Dos Humildes","1","63121"
"8500-10","USD","8500-10-0","Metrô Barra Funda","0","78359"
"8500-10","USD","8500-10-1","Term. Pirituba","1","78360"
"8528-10","USD","8528-10-0","Pça. Do Correio","0","80434"
"8528-10","USD","8528-10-1","Jd. Guarani","1","61179"
"8538-10","U__","8538-10-0","Pça. Do Correio","0","63328"
"8538-10","U__","8538-10-1","Freguesia Do Ó","1","63329"
"8542-21","USD","8542-21-0","Term. Lapa","0","81109"
"8542-21","USD","8542-21-1","Brasilândia","1","81112"
"8544-10","US_","8544-10-0","Pça. Do Correio","0","61571"
"8544-10","US_","8544-10-1","Cid. D'abril 3ª Gleba","1","61572"
"8545-10","USD","8545-10-0","Metrô Barra Funda","0","82066"
"8545-10","USD","8545-10-1","Penteado","1","72387"
"8548-10","USD","8548-10-0","Term. Lapa","0","81477"
"8548-10","USD","8548-10-1","Parada De Taipas","1","81478"
"8549-10","USD","8549-10-0","Pça. Do Correio","0","71435"
"8549-10","USD","8549-10-1","Taipas","1","81294"
"856R-10","USD","856R-10-0","Socorro","0","78584"
"856R-10","USD","856R-10-1","Lapa","1","78585"
"857A-10","USD","857A-10-0","Metrô Sta. Cruz","0","64156"
"857A-10","USD","857A-10-1","Term. Campo Limpo","1","68391"
"857C-10","USD","857C-10-0","Metrô Conceição","0","73089"
"857C-10","USD","857C-10-1","Term. Campo Limpo","1","70994"
"857P-10","USD","857P-10-0","Paraíso","0","63673"
"857P-10","USD","857P-10-1","Term. Campo Limpo","1","68393"
"857R-10","USD","857R-10-0","Aclimação","0","62607"
"857R-10","USD","857R-10-1","Term. Campo Limpo","1","80972"
"857R-41","U__","857R-41-0","Ana Rosa","0","41432"
"8594-10","USD","8594-10-0","Pça. Ramos De Azevedo","0","71445"
"8594-10","USD","8594-10-1","Cid. D'abril ","1","73040"
"8594-21","U__","8594-21-0","Pça. Ramos De Azevedo","0","70668"
"8594-41","U__","8594-41-0","Pça. Ramos De Azevedo","0","70669"
"8600-10","USD","8600-10-0","Lgo. Do Paissandú","0","78372"
"8600-10","USD","8600-10-1","Term. Pirituba","1","78373"
"8600-22","U__","8600-22-0","Lgo. Do Paissandú","0","63628"
"8605-10","USD","8605-10-0","Term. Bandeira","0","71001"
"8605-10","USD","8605-10-1","Term. Campo Limpo","1","70743"
"8610-10","USD","8610-10-0","Term. Bandeira","0","79670"
"8610-10","USD","8610-10-1","Jd. Paulo Vi","1","65045"
"8615-10","USD","8615-10-0","Term. Pq. D. Pedro Ii","0","71882"
"8615-10","USD","8615-10-1","Pq. Da Lapa","1","57036"
"8622-10","USD","8622-10-0","Pça. Ramos De Azevedo","0","70666"
"8622-10","USD","8622-10-1","Morro Doce","1","70667"
"8677-10","USD","8677-10-0","Lgo. Do Paissandú","0","64543"
"8677-10","USD","8677-10-1","Jd. Líbano","1","72759"
"8686-10","US_","8686-10-0","Lgo. Do Paissandú","0","64609"
"8686-10","US_","8686-10-1","Mangalot","1","64610"
"8700-1","USD","8700-1-0","Pça. Ramos De Azevedo","0","64216"
"8700-1","USD","8700-1-1","Term. Campo Limpo","1","64217"
"8700-10","USD","8700-10-0","Pça. Ramos De Azevedo","0","63593"
"8700-10","USD","8700-10-1","Term. Campo Limpo","1","68414"
"8700-21","U__","8700-21-0","Pça. Ramos De Azevedo","0","52896"
"8700-24","U__","8700-24-0","Pça. Ramos De Azevedo","0","64554"
"8705-10","US_","8705-10-0","Anhangabaú","0","73016"
"8705-10","US_","8705-10-1","Shop. Continental","1","73017"
"8707-10","US_","8707-10-0","Term. Princ. Isabel","0","82556"
"8707-10","US_","8707-10-1","Rio Pequeno","1","52882"
"874C-10","USD","874C-10-0","Metrô - Trianon - Masp ","0","73015"
"874T-10","USD","874T-10-0","Lapa","0","82067"
"874T-10","USD","874T-10-1","Ipiranga","1","82068"
"875A-10","USD","875A-10-0","Perdizes","0","62472"
"875A-10","USD","875A-10-1","Aeroporto","1","82054"
"875C-1","USD","875C-1-0","Metrô Sta. Cruz","0","80874"
"875C-1","USD","875C-1-1","Term. Lapa","1","70626"
"875C-10","USD","875C-10-0","Metrô Sta. Cruz","0","80882"
"875C-10","USD","875C-10-1","Term. Lapa","1","70627"
"875H-10","USD","875H-10-0","Metrô Vl. Mariana","0","78586"
"875H-10","USD","875H-10-1","Term. Lapa","1","72859"
"875P-10","US_","875P-10-0","Metrô Ana Rosa","0","68810"
"875P-10","US_","875P-10-1","Metrô Barra Funda","1","68811"
"877T-10","US_","877T-10-0","Metrô Paraíso","0","80237"
"877T-10","US_","877T-10-1","Vl. Anastácio","1","80238"
"888P-10","USD","888P-10-0","Cohab Taipas","0","81674"
"888P-10","USD","888P-10-1","Perus","1","79154"
"9002-10","USD","9002-10-0","Term. Cachoeirinha","0","81490"
"9002-10","USD","9002-10-1","Jd. Pery Alto","1","81491"
"9004-10","USD","9004-10-0","Term. Cachoeirinha","0","81488"
"9004-10","USD","9004-10-1","Jd. Elisa Maria","1","81489"
"9005-10","USD","9005-10-0","Term. Cachoeirinha","0","81486"
"9005-10","USD","9005-10-1","Jd. Princesa","1","81487"
"9005-41","U__","9005-41-0","Term. Cachoeirinha","0","81525"
"9005-41","U__","9005-41-1","Jd. Vista Alegre","1","81526"
"9005-42","U__","9005-42-0","Term. Cachoeirinha","0","81528"
"9005-42","U__","9005-42-1","Sítio Dos Francos","1","81529"
"9006-10","USD","9006-10-0","Term. Cachoeirinha","0","81754"
"9006-10","USD","9006-10-1","Vl. Penteado","1","79162"
"9008-10","USD","9008-10-0","Term. Cachoeirinha","0","81757"
"9008-10","USD","9008-10-1","Pq. De Taipas","1","54601"
"9008-41","U__","9008-41-0","Term. Cachoeirinha","0","81759"
"9009-10","USD","9009-10-0","Term. Cachoeirinha","0","81758"
"9009-10","USD","9009-10-1","Cohab Brasilândia","1","82399"
"9011-10","USD","9011-10-0","Term. Cachoeirinha","0","81756"
"9011-10","USD","9011-10-1","Cptm Jaraguá","1","80029"
"9011-21","USD","9011-21-0","City Jaraguá","0","80017"
"9012-10","US_","9012-10-0","Term. Lapa","0","78454"
"9012-10","US_","9012-10-1","Itaberaba","1","81296"
"9014-10","USD","9014-10-0","Term. Lapa","0","64668"
"9014-10","USD","9014-10-1","Morro Grande","1","64669"
"9014-42","U__","9014-42-0","Term. Lapa","0","82560"
"9015-10","USD","9015-10-0","Term. Pirituba","0","81099"
"9015-10","USD","9015-10-1","Vl. Zatt","1","81100"
"9015-31","U__","9015-31-0","Term. Pirituba","0","81097"
"9015-31","U__","9015-31-1","Vl. Zatt","1","81098"
"9018-10","USD","9018-10-0","Term. Pirituba","0","72894"
"9018-10","USD","9018-10-1","Vl. Mirante","1","81715"
"9019-10","USD","9019-10-0","Term. Pirituba","0","54164"
"9019-10","USD","9019-10-1","Jd. Paulistano","1","81716"
"9020-10","USD","9020-10-0","Term. Pirituba","0","79960"
"9020-10","USD","9020-10-1","Vl. Mirante","1","81717"
"9023-10","USD","9023-10-0","Term. Pirituba","0","68760"
"9023-10","USD","9023-10-1","Pq. De Taipas","1","79965"
"9032-10","USD","9032-10-0","Term. Cachoeirinha","0","81755"
"9032-10","USD","9032-10-1","Jd. Damasceno","1","82400"
"9032-21","U__","9032-21-0","Term. Cachoeirinha","0","81753"
"9047-10","USD","9047-10-0","Lapa","0","79943"
"9047-10","USD","9047-10-1","Jd. Paulistano","1","79944"
"9050-10","USD","9050-10-0","Itaim Bibi","0","73096"
"9051-10","U__","9051-10-0","Term. Pinheiros","0","60499"
"9051-10","U__","9051-10-1","Lapa","1","60500"
"908T-10","US_","908T-10-0","Butantã","0","58460"
"9090-10","USD","9090-10-0","Term. Casa Verde","0","81710"
"909T-1","U__","909T-1-0","Term. Pq. D. Pedro Ii","0","64201"
"909T-1","U__","909T-1-1","Term. Pinheiros","1","70883"
"909T-10","U__","909T-10-0","Term. Pq. D. Pedro Ii","0","57270"
"909T-10","U__","909T-10-1","Term. Pinheiros","1","70882"
"9162-10","USD","9162-10-0","Term. Casa Verde","0","81712"
"9166-10","U__","9166-10-0","Term. Cachoeirinha","0","81530"
"917H-10","USD","917H-10-0","Metrô Vl. Mariana","0","82567"
"917H-10","USD","917H-10-1","Term. Pirituba","1","82568"
"917M-10","US_","917M-10-0","Metrô Ana Rosa","0","71762"
"917M-10","US_","917M-10-1","Morro Grande","1","71763"
"917M-31","U__","917M-31-0","Metrô Ana Rosa","0","54360"
"917M-31","U__","917M-31-1","Morro Grande","1","72340"
"9181-10","USD","9181-10-0","Lapa","0","71292"
"9181-10","USD","9181-10-1","Vl. Terezinha","1","81287"
"9188-10","USD","9188-10-0","Lapa","0","79599"
"9188-10","USD","9188-10-1","Capela Da Lagoa ","1","79600"
"9188-42","U__","9188-42-0","Lapa","0","78524"
"9188-42","U__","9188-42-1","Capela Da Lagoa","1","79708"
"9191-10","USD","9191-10-0","Bom Retiro","0","72240"
"9191-10","USD","9191-10-1","Jd. Elisa Maria","1","82357"
"9191-21","U__","9191-21-0","Bom Retiro","0","63335"
"9191-21","U__","9191-21-1","Metrô Barra Funda","1","63334"
"9300-10","USD","9300-10-0","Term. Pq. D. Pedro Ii","0","82231"
"9300-10","USD","9300-10-1","Term. Casa Verde","1","71705"
"9301-10","USD","9301-10-0","Pça. Do Correio","0","81761"
"9301-10","USD","9301-10-1","Term. Casa Verde","1","81762"
"930P-10","USD","930P-10-0","Term. Pinheiros","0","57027"
"930P-10","USD","930P-10-1","Term. Pq. D. Pedro Ii","1","57028"
"9354-10","USD","9354-10-0","Pça. Do Correio","0","69972"
"9354-10","USD","9354-10-1","Term. Cachoeirinha","1","69973"
"938C-10","US_","938C-10-0","Term. Princ. Isabel","0","71436"
"938C-10","US_","938C-10-1","Cohab Taipas","1","79711"
"938L-10","USD","938L-10-0","Lapa","0","82483"
"938L-10","USD","938L-10-1","Term. Cachoeirinha","1","82484"
"938P-10","USD","938P-10-0","Metrô Barra Funda","0","78637"
"938P-10","USD","938P-10-1","Jd. Tereza","1","81288"
"938V-10","USD","938V-10-0","Metrô Barra Funda","0","78783"
"938V-10","USD","938V-10-1","Jd. Vista Alegre","1","78534"
"948A-10","USD","948A-10-0","Metrô Barra Funda","0","81479"
"948A-10","USD","948A-10-1","Vl. Zatt","1","81718"
"9500-10","USD","9500-10-0","Pça. Do Correio","0","60889"
"9500-10","USD","9500-10-1","Term. Cachoeirinha","1","81949"
"9501-10","USD","9501-10-0","Lgo. Do Paissandú","0","82481"
"9501-10","USD","9501-10-1","Term. Cachoeirinha","1","60900"
"957T-10","USD","957T-10-0","Vl. Olímpia","0","72268"
"957T-10","USD","957T-10-1","Cohab Taipas","1","69520"
"958P-10","USD","958P-10-0","Vl. Olímpia","0","72269"
"958P-10","USD","958P-10-1","Jd. Nardini","1","72270"
"9653-10","USD","9653-10-0","Pça. Do Correio","0","71187"
"9653-10","USD","9653-10-1","Pedra Branca","1","72412"
"967A-10","U__","967A-10-0","Pinheiros","0","80569"
"967A-10","U__","967A-10-1","Imirim","1","82280"
"9701-10","U__","9701-10-0","Metrô Barra Funda","0","79766"
"9717-10","USD","9717-10-0","Metrô Santana","0","82297"
"9717-10","USD","9717-10-1","Jd. Almanara","1","81289"
"971A-10","USD","971A-10-0","Shop. D","0","82462"
"971A-10","USD","971A-10-1","Jd. Primavera","1","82463"
"971C-10","USD","971C-10-0","Metrô Santana","0","82313"
"971C-10","USD","971C-10-1","Cohab Brasilândia","1","62254"
"971D-10","USD","971D-10-0","Shop. Center Norte","0","72660"
"971D-10","USD","971D-10-1","Jd. Damasceno","1","72661"
"971M-10","USD","971M-10-0","Metrô Santana","0","81260"
"971M-10","USD","971M-10-1","Vl. Penteado","1","81532"
"971R-10","USD","971R-10-0","Metrô Santana","0","82314"
"971R-10","USD","971R-10-1","Cptm Jaraguá","1","55235"
"971R-21","U__","971R-21-0","Metrô Santana","0","82322"
"971R-42","U__","971R-42-0","Metrô Santana","0","82316"
"971R-42","U__","971R-42-1","Cdhu Voith","1","71974"
"971R-51","U__","971R-51-0","Metrô Santana","0","82312"
"971T-10","USD","971T-10-0","Metrô Santana","0","82306"
"971T-10","USD","971T-10-1","Vl. Sta. Maria","1","82094"
"971V-10","USD","971V-10-0","Shop. Center Norte","0","69943"
"971V-10","USD","971V-10-1","Jd. Vista Alegre","1","69942"
"971X-10","USD","971X-10-0","Metrô Santana","0","82376"
"971X-10","USD","971X-10-1","Term. Cachoeirinha","1","69925"
"975A-10","USD","975A-10-0","Metrô Ana Rosa","0","59905"
"975A-10","USD","975A-10-1","Vl. Brasilândia","1","82348"
"9784-10","USD","9784-10-0","Metrô Barra Funda","0","71225"
"9784-10","USD","9784-10-1","Jd. Dos Francos","1","71226"
"9785-10","USD","9785-10-0","Metrô Barra Funda","0","68767"
"9785-10","USD","9785-10-1","Vl. Terezinha","1","81290"
"9785-51","U__","9785-51-0","Term. Cachoeirinha","0","81752"
"9789-10","USD","9789-10-0","Metrô Barra Funda","0","78535"
"9789-10","USD","9789-10-1","Jd. Paulistano","1","78528"
"978A-10","USD","978A-10-0","Metrô Barra Funda","0","82485"
"978A-10","USD","978A-10-1","Term. Cachoeirinha","1","82486"
"978J-10","USD","978J-10-0","Term. Princ. Isabel","0","71437"
"978J-10","USD","978J-10-1","Voith","1","73166"
"978L-10","USD","978L-10-0","Term. Princ. Isabel","0","80435"
"978L-10","USD","978L-10-1","Term. Cachoeirinha","1","82353"
"978T-10","USD","978T-10-0","Metrô Barra Funda","0","78504"
"978T-10","USD","978T-10-1","Jd. Guarani","1","79601"
"CPTM L07","USD","CPTM L07-0","JUNDIAI","0","17846"
"CPTM L07","USD","CPTM L07-1","LUZ","1","17847"
"CPTM L08","USD","CPTM L08-0","AMADOR BUENO","0","17848"
"CPTM L08","USD","CPTM L08-1","JULIO PRESTES","1","17849"
"CPTM L09","USD","CPTM L09-0","GRAJAU","0","17850"
"CPTM L09","USD","CPTM L09-1","OSASCO","1","17851"
"CPTM L10","USD","CPTM L10-0","RIO GRANDE DA SERRA","0","17852"
"CPTM L10","USD","CPTM L10-1","BRÁS","1","17853"
"CPTM L11","USD","CPTM L11-0","ESTUDANTES","0","17854"
"CPTM L11","USD","CPTM L11-1","LUZ","1","17855"
"CPTM L12","USD","CPTM L12-0","CALMON VIANA","0","17856"
"CPTM L12","USD","CPTM L12-1","BRAS","1","17857"
"CPTM L13","USD","CPTM L13-0","AEROPORTO DE GUARULHOS","0","68752"
"CPTM L13","USD","CPTM L13-1","ENGENHEIRO GOULART","1","68753"
"METRÔ 15","USD","METRÔ 15-0","ORATÓRIO","0","60011"
"METRÔ 15","USD","METRÔ 15-1","SÃO MATEUS","1","60012"
"METRÔ L1","USD","METRÔ L1-0","TUCURUVI","0","17838"
"METRÔ L1","USD","METRÔ L1-1","JABAQUARA","1","17839"
"METRÔ L2","USD","METRÔ L2-0","VILA MADALENA","0","17840"
"METRÔ L2","USD","METRÔ L2-1","VILA PRUDENTE","1","17841"
"METRÔ L3","USD","METRÔ L3-0","CORINTHIANS - ITAQUERA","0","17842"
"METRÔ L3","USD","METRÔ L3-1","PALMEIRAS - BARRA FUNDA","1","17843"
"METRÔ L4","USD","METRÔ L4-0","SÃO PAULO - MORUMBI","0","40777"
"METRÔ L4","USD","METRÔ L4-1","LUZ","1","40778"
"METRÔ L5","USD","METRÔ L5-0","CAPAO REDONDO","0","17844"
"METRÔ L5","USD","METRÔ L5-1","CHÁCARA KLABIN","1","17845"
"N101-11","USD","N101-11-0","Term. Pq. D. Pedro Ii","0","59666"
"N101-11","USD","N101-11-1","Term. Lapa","1","70865"
"N102-11","USD","N102-11-0","Term. Pq. D. Pedro Ii","0","68798"
"N102-11","USD","N102-11-1","Term. Lapa","1","52095"
"N103-11","USD","N103-11-0","Term. Lapa","0","78361"
"N103-11","USD","N103-11-1","Term. Pirituba","1","78362"
"N104-11","USD","N104-11-0","Term. Lapa","0","78363"
"N104-11","USD","N104-11-1","Term. Pirituba","1","78364"
"N105-11","USD","N105-11-0","Term. Lapa","0","81863"
"N105-11","USD","N105-11-1","Term. Cachoeirinha","1","81864"
"N106-11","USD","N106-11-0","Metrô Barra Funda","0","57554"
"N106-11","USD","N106-11-1","Term. Pq. D. Pedro Ii","1","82077"
"N131-11","USD","N131-11-0","Vl. Piauí","0","71935"
"N132-11","USD","N132-11-0","Pq. São Domingos","0","52145"
"N133-11","USD","N133-11-0","Cid. D’abril 3ª Gleba","0","59613"
"N134-11","USD","N134-11-0","Taipas","0","62601"
"N135-11","USD","N135-11-0","Jd. Donária","0","60344"
"N136-11","USD","N136-11-0","Morro Doce","0","71938"
"N137-11","USD","N137-11-0","Perus","0","71508"
"N138-11","USD","N138-11-0","Jd. Princesa","0","81862"
"N139-11","USD","N139-11-0","Jd. Paulistano","0","80240"
"N140-11","USD","N140-11-0","Vl. Mirante","0","81719"
"N141-11","USD","N141-11-0","Jd. Carombé","0","61300"
"N142-11","USD","N142-11-0","Term. Casa Verde","0","81291"
"N143-11","USD","N143-11-0","Morro Grande","0","81802"
"N201-11","USD","N201-11-0","Term. Pq. D. Pedro Ii","0","82198"
"N201-11","USD","N201-11-1","Metrô Tucuruvi","1","82199"
"N202-11","USD","N202-11-0","Term. Pinheiros","0","61046"
"N202-11","USD","N202-11-1","Metrô Santana","1","61019"
"N203-11","USD","N203-11-0","Term. Pq. D. Pedro Ii","0","82201"
"N203-11","USD","N203-11-1","Metrô Tucuruvi","1","82202"
"N204-11","USD","N204-11-0","Term. Pq. D. Pedro Ii","0","82203"
"N204-11","USD","N204-11-1","Metrô Tucuruvi","1","82204"
"N205-11","USD","N205-11-0","Term. Pinheiros","0","78196"
"N205-11","USD","N205-11-1","Term. Cachoeirinha","1","78197"
"N206-11","USD","N206-11-0","Metrô Vl. Madalena","0","61376"
"N206-11","USD","N206-11-1","Metrô Santana","1","78749"
"N207-11","USD","N207-11-0","Term. Pq. D. Pedro Ii","0","59656"
"N207-11","USD","N207-11-1","Term. Casa Verde","1","59657"
"N209-11","USD","N209-11-0","Metrô Santana","0","82304"
"N209-11","USD","N209-11-1","Term. Cachoeirinha","1","65308"
"N231-11","USD","N231-11-0","Pedra Branca","0","63140"
"N232-11","USD","N232-11-0","Pq. Novo Mundo","0","82224"
"N233-11","USD","N233-11-0","Vl. Sabrina","0","68837"
"N234-11","USD","N234-11-0","Lgo. Do Pery","0","82230"
"N235-11","USD","N235-11-0","Pedra Branca","0","71132"
"N236-11","USD","N236-11-0","Jd. Antártica","0","61032"
"N237-11","USD","N237-11-0","Pq. Edu Chaves","0","82205"
"N238-11","USD","N238-11-0","Cem. Pq. Dos Pinheiros","0","62513"
"N239-11","USD","N239-11-0","Vl. Nova Galvão","0","82206"
"N240-11","USD","N240-11-0","Cachoeira","0","59592"
"N241-11","USD","N241-11-0","Vl. Albertina","0","52341"
"N242-11","USD","N242-11-0","Jd. Campo Limpo","0","59593"
"N243-11","USD","N243-11-0","Jd. Brasil","0","52352"
"N244-11","USD","N244-11-0","Jd. Flor De Maio","0","82209"
"N245-11","USD","N245-11-0","Jd. Pery Alto","0","61028"
"N301-11","USD","N301-11-0","Term. Pq. D. Pedro Ii","0","81935"
"N301-11","USD","N301-11-1","Term. A. E. Carvalho","1","63534"
"N302-11","USD","N302-11-0","Term. Pq. D. Pedro Ii","0","73006"
"N302-11","USD","N302-11-1","Term. A. E. Carvalho","1","70868"
"N303-11","USD","N303-11-0","Term. Aricanduva","0","82052"
"N303-11","USD","N303-11-1","Term. A. E. Carvalho","1","82053"
"N304-11","USD","N304-11-0","Term. Aricanduva","0","58243"
"N304-11","USD","N304-11-1","Term. São Miguel","1","82490"
"N305-11","USD","N305-11-0","Cptm Guaianases","0","52230"
"N305-11","USD","N305-11-1","Term. São Miguel","1","52231"
"N306-11","USD","N306-11-0","Metrô Itaquera","0","81411"
"N306-11","USD","N306-11-1","Term. São Miguel","1","82489"
"N307-11","USD","N307-11-0","Term. Pinheiros","0","57666"
"N307-11","USD","N307-11-1","Term. Pq. D. Pedro Ii","1","57667"
"N308-11","USD","N308-11-0","Term. Pq. D. Pedro Ii","0","81413"
"N308-11","USD","N308-11-1","Metrô Itaquera","1","81977"
"N331-11","USD","N331-11-0","Oliveirinha","0","70132"
"N332-11","USD","N332-11-0","Vl. Cisper (cptm Usp)","0","59452"
"N333-11","USD","N333-11-0","Cid. Kemel","0","61387"
"N334-11","USD","N334-11-0","Cptm Guaianases","0","79107"
"N335-11","USD","N335-11-0","Ermelino Matarazzo","0","81934"
"N336-11","USD","N336-11-0","Jd. Camargo Velho","0","68633"
"N337-11","USD","N337-11-0","Jd. Camargo Velho","0","82491"
"N339-11","USD","N339-11-0","Artur Alvim","0","81417"
"N340-11","USD","N340-11-0","Jd. Sto. Antônio","0","81418"
"N341-11","USD","N341-11-0","Vl. Cisper (cptm Usp)","0","52349"
"N342-11","USD","N342-11-0","Jd. Danfer","0","81933"
"N343-11","USD","N343-11-0","Metrô Itaquera","0","81439"
"N344-11","USD","N344-11-0","Vl. Cisper","0","81930"
"N401-11","USD","N401-11-0","Term. Pq. D. Pedro Ii","0","69810"
"N401-11","USD","N401-11-1","Term. Vl. Carrão","1","82138"
"N402-11","USD","N402-11-0","Term. Vl. Carrão","0","81749"
"N402-11","USD","N402-11-1","Metrô Itaquera","1","81750"
"N403-11","USD","N403-11-0","Metrô Itaquera","0","69938"
"N403-11","USD","N403-11-1","Term. Cid. Tiradentes","1","62036"
"N404-11","USD","N404-11-0","Term. Penha","0","81936"
"N404-11","USD","N404-11-1","Term. São Mateus","1","81937"
"N405-11","USD","N405-11-0","Metrô Itaquera","0","81441"
"N405-11","USD","N405-11-1","Term. Vl. Carrão","1","82573"
"N406-11","USD","N406-11-0","Term. São Mateus","0","52234"
"N406-11","USD","N406-11-1","Term. Cid. Tiradentes","1","52235"
"N407-11","USD","N407-11-0","Metrô Belém","0","79872"
"N407-11","USD","N407-11-1","Term. Vl. Carrão","1","79873"
"N431-11","USD","N431-11-0","Jd. Limoeiro","0","81126"
"N432-11","USD","N432-11-0","Jd. Sto. André","0","61801"
"N433-11","USD","N433-11-0","Metrô Belém","0","79883"
"N433-11","USD","N433-11-1","Term. Vl. Carrão","1","79884"
"N434-11","USD","N434-11-0","Jd. Iv Centenário","0","52251"
"N435-11","USD","N435-11-0","Metalúrgicos","0","72997"
"N436-11","USD","N436-11-0","Barro Branco","0","52254"
"N437-11","USD","N437-11-0","Term. Cid. Tiradentes","0","52256"
"N438-11","USD","N438-11-0","Hosp. Sta. Marcelina","0","62074"
"N439-11","USD","N439-11-0","Cohab Fazenda Do Carmo","0","62854"
"N440-11","USD","N440-11-0","Savoy/dalila","0","79878"
"N441-11","USD","N441-11-0","Vl. Yolanda","0","58079"
"N501-11","USD","N501-11-0","Term. Pq. D. Pedro Ii","0","82600"
"N501-11","USD","N501-11-1","Term. São Mateus","1","82598"
"N502-11","USD","N502-11-0","Term. Pq. D. Pedro Ii","0","58004"
"N502-11","USD","N502-11-1","Term. Sacomã","1","63212"
"N503-11","USD","N503-11-0","Term. Pq. D. Pedro Ii","0","60365"
"N503-11","USD","N503-11-1","Term. São Mateus","1","81894"
"N504-11","USD","N504-11-0","Term. Pq. D. Pedro Ii","0","81321"
"N504-11","USD","N504-11-1","Term. Vl. Prudente","1","81322"
"N505-11","USD","N505-11-0","Term. Pinheiros","0","70349"
"N505-11","USD","N505-11-1","Term. Sacomã","1","70351"
"N506-11","USD","N506-11-0","Metrô Vl. Madalena","0","52110"
"N506-11","USD","N506-11-1","Term. Sacomã","1","52111"
"N507-11","USD","N507-11-0","Metrô Santana","0","81323"
"N507-11","USD","N507-11-1","Term. Vl. Prudente","1","81324"
"N508-11","USD","N508-11-0","Term. Pq. D. Pedro Ii","0","52165"
"N508-11","USD","N508-11-1","Term. Sacomã","1","52166"
"N531-11","USD","N531-11-0","Term. Vl. Prudente","0","70785"
"N532-11","USD","N532-11-0","Hosp. São Mateus","0","70808"
"N533-11","USD","N533-11-0","Jd. Planalto","0","82654"
